date,data_source,treatment_name,stp_ods_cd,stp_gss_cd,stp_name,reg_ods_cd,reg_gss_cd,reg_name,numerator,numerator_unit,denominator,denominator_unit
2021-09-01,Secondary Care,trastuzumab emtansine,QSL,E54000038,Somerset STP,Y58,E40000006,South West,1958.1525423728815,ADD,563851,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,1993.543179983858,ADD,1052195,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,1091.2025827280065,ADD,575525,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,3877.9136400322845,ADD,1723447,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,1364.003228410008,ADD,1380809,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,1252.7845036319611,ADD,896725,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,2129.7861178369653,ADD,969256,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QVV,E54000041,Dorset STP,Y58,E40000006,South West,1059.725585149314,ADD,776780,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,272.80064568200163,ADD,1509741,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,4669.087974172719,ADD,2396517,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,629.0153349475383,ADD,963173,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,2119.451170298628,ADD,1052425,Population
2021-09-01,Secondary Care,trastuzumab emtansine,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,1954.1969330104923,ADD,2503902,Population
2021-09-01,Secondary Care,tucatinib,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,41.666666667,DDD,3000432,Population
2021-09-01,Secondary Care,tucatinib,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,22.5,DDD,987177,Population
2021-09-01,Secondary Care,tucatinib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,195.83333333,DDD,1818226,Population
2021-09-01,Secondary Care,tucatinib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,75,DDD,1488061,Population
2021-09-01,Secondary Care,tucatinib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,375,DDD,2881890,Population
2021-09-01,Secondary Care,tucatinib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,695.83333333,DDD,2111469,Population
2021-09-01,Secondary Care,tucatinib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,75,DDD,575525,Population
2021-09-01,Secondary Care,tucatinib,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,112.5,DDD,969256,Population
2021-12-01,Primary Care,palbociclib,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,1.0638297872,DDD,987177,Population
2021-12-01,Primary Care,palbociclib,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,7.4468085106,DDD,2396517,Population
2021-12-01,Secondary Care,abemaciclib,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,3472,ADD,1701655,Population
2021-12-01,Secondary Care,abemaciclib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,1736,ADD,1533334,Population
2021-12-01,Secondary Care,abemaciclib,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,1428,ADD,791685,Population
2021-12-01,Secondary Care,abemaciclib,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,1315.5,ADD,1199296,Population
2021-12-01,Secondary Care,abemaciclib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,1288,ADD,959098,Population
2021-12-01,Secondary Care,abemaciclib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,4837,ADD,1179731,Population
2021-12-01,Secondary Care,abemaciclib,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,4943,ADD,3000432,Population
2021-12-01,Secondary Care,abemaciclib,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,938,ADD,1030393,Population
2021-12-01,Secondary Care,abemaciclib,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,952,ADD,987177,Population
2021-12-01,Secondary Care,abemaciclib,QJK,E54000037,Devon STP,Y58,E40000006,South West,3152,ADD,1209773,Population
2021-12-01,Secondary Care,abemaciclib,QJM,E54000013,Lincolnshire STP,Y60,E40000008,Midlands,2569,ADD,766333,Population
2021-12-01,Secondary Care,abemaciclib,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,252,ADD,1107597,Population
2021-12-01,Secondary Care,abemaciclib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,3290,ADD,1818226,Population
2021-12-01,Secondary Care,abemaciclib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,1204,ADD,1868199,Population
2021-12-01,Secondary Care,abemaciclib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,1232,ADD,1488061,Population
2021-12-01,Secondary Care,abemaciclib,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,448,ADD,2036470,Population
2021-12-01,Secondary Care,abemaciclib,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,1036,ADD,1526582,Population
2021-12-01,Secondary Care,abemaciclib,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,336,ADD,1032661,Population
2021-12-01,Secondary Care,abemaciclib,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,1897,ADD,1139794,Population
2021-12-01,Secondary Care,abemaciclib,QNQ,E54000034,Frimley Health & Care STP,Y59,E40000005,South East,672,ADD,746739,Population
2021-12-01,Secondary Care,abemaciclib,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,1260,ADD,1711539,Population
2021-12-01,Secondary Care,abemaciclib,QOC,E54000011,Shropshire and Telford and Wrekin STP,Y60,E40000008,Midlands,868,ADD,506737,Population
2021-12-01,Secondary Care,abemaciclib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,4669,ADD,2881890,Population
2021-12-01,Secondary Care,abemaciclib,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,2380,ADD,1708723,Population
2021-12-01,Secondary Care,abemaciclib,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,784,ADD,929964,Population
2021-12-01,Secondary Care,abemaciclib,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,812,ADD,740111,Population
2021-12-01,Secondary Care,abemaciclib,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,1428,ADD,640650,Population
2021-12-01,Secondary Care,abemaciclib,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,6272,ADD,1831473,Population
2021-12-01,Secondary Care,abemaciclib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,5816,ADD,2111469,Population
2021-12-01,Secondary Care,abemaciclib,QSL,E54000038,Somerset STP,Y58,E40000006,South West,224,ADD,563851,Population
2021-12-01,Secondary Care,abemaciclib,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,3801,ADD,1052195,Population
2021-12-01,Secondary Care,abemaciclib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,280,ADD,575525,Population
2021-12-01,Secondary Care,abemaciclib,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,2366,ADD,1723447,Population
2021-12-01,Secondary Care,abemaciclib,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,3094,ADD,1380809,Population
2021-12-01,Secondary Care,abemaciclib,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,462,ADD,896725,Population
2021-12-01,Secondary Care,abemaciclib,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,1974,ADD,969256,Population
2021-12-01,Secondary Care,abemaciclib,QVV,E54000041,Dorset STP,Y58,E40000006,South West,420,ADD,776780,Population
2021-12-01,Secondary Care,abemaciclib,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,644,ADD,1509741,Population
2021-12-01,Secondary Care,abemaciclib,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,2688,ADD,2396517,Population
2021-12-01,Secondary Care,abemaciclib,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,910,ADD,963173,Population
2021-12-01,Secondary Care,abemaciclib,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,3080,ADD,1052425,Population
2021-12-01,Secondary Care,abemaciclib,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,1435,ADD,2503902,Population
2021-12-01,Secondary Care,neratinib,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,658.3333333333334,ADD,1701655,Population
2021-12-01,Secondary Care,neratinib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,522.6666666666666,ADD,1533334,Population
2021-12-01,Secondary Care,neratinib,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,60,ADD,791685,Population
2021-12-01,Secondary Care,neratinib,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,967.3333333333334,ADD,1199296,Population
2021-12-01,Secondary Care,neratinib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,210,ADD,959098,Population
2021-12-01,Secondary Care,neratinib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,300,ADD,1179731,Population
2021-12-01,Secondary Care,neratinib,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,780,ADD,1030393,Population
2021-12-01,Secondary Care,neratinib,QJK,E54000037,Devon STP,Y58,E40000006,South West,865,ADD,1209773,Population
2021-12-01,Secondary Care,neratinib,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,468.6666666666667,ADD,1107597,Population
2021-12-01,Secondary Care,neratinib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,144,ADD,1818226,Population
2021-12-01,Secondary Care,neratinib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,30,ADD,1868199,Population
2021-12-01,Secondary Care,neratinib,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,420,ADD,2036470,Population
2021-12-01,Secondary Care,neratinib,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,120,ADD,1032661,Population
2021-12-01,Secondary Care,neratinib,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,210,ADD,1139794,Population
2021-12-01,Secondary Care,neratinib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,617.6666666666666,ADD,2881890,Population
2021-12-01,Secondary Care,neratinib,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,336.8333333333333,ADD,1708723,Population
2021-12-01,Secondary Care,neratinib,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,62.666666666666664,ADD,929964,Population
2021-12-01,Secondary Care,neratinib,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,420,ADD,740111,Population
2021-12-01,Secondary Care,neratinib,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,210,ADD,640650,Population
2021-12-01,Secondary Care,neratinib,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,180,ADD,1831473,Population
2021-12-01,Secondary Care,neratinib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,1714,ADD,2111469,Population
2021-12-01,Secondary Care,neratinib,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,1763.8333333333333,ADD,1052195,Population
2021-12-01,Secondary Care,neratinib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,60,ADD,575525,Population
2021-12-01,Secondary Care,neratinib,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,30,ADD,1723447,Population
2021-12-01,Secondary Care,neratinib,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,1066.5,ADD,1380809,Population
2021-12-01,Secondary Care,neratinib,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,385,ADD,969256,Population
2021-12-01,Secondary Care,neratinib,QVV,E54000041,Dorset STP,Y58,E40000006,South West,154,ADD,776780,Population
2021-12-01,Secondary Care,neratinib,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,774,ADD,2396517,Population
2021-12-01,Secondary Care,neratinib,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,460,ADD,963173,Population
2021-12-01,Secondary Care,neratinib,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,554,ADD,1052425,Population
2021-12-01,Secondary Care,neratinib,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,339.3333333333333,ADD,2503902,Population
2021-12-01,Secondary Care,palbociclib,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,14225.265957,DDD,1701655,Population
2021-12-01,Secondary Care,palbociclib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,13778.457447,DDD,1533334,Population
2021-12-01,Secondary Care,palbociclib,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,8478.1914894,DDD,791685,Population
2021-12-01,Secondary Care,palbociclib,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,9271.2765957,DDD,1199296,Population
2021-12-01,Secondary Care,palbociclib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,4540.6914894,DDD,959098,Population
2021-12-01,Secondary Care,palbociclib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,9332.712766,DDD,1179731,Population
2021-12-01,Secondary Care,palbociclib,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,26765.691489,DDD,3000432,Population
2021-12-01,Secondary Care,palbociclib,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,5523.6702128,DDD,1030393,Population
2021-12-01,Secondary Care,palbociclib,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,8494.9468085,DDD,987177,Population
2021-12-01,Secondary Care,palbociclib,QJK,E54000037,Devon STP,Y58,E40000006,South West,32374.734043,DDD,1209773,Population
2021-12-01,Secondary Care,palbociclib,QJM,E54000013,Lincolnshire STP,Y60,E40000008,Midlands,2500.2659574,DDD,766333,Population
2021-12-01,Secondary Care,palbociclib,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,4099.4680851,DDD,1107597,Population
2021-12-01,Secondary Care,palbociclib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,11533.244681,DDD,1818226,Population
2021-12-01,Secondary Care,palbociclib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,16811.170213,DDD,1868199,Population
2021-12-01,Secondary Care,palbociclib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,10567.021277,DDD,1488061,Population
2021-12-01,Secondary Care,palbociclib,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,13264.62766,DDD,2036470,Population
2021-12-01,Secondary Care,palbociclib,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,8752.9255319,DDD,1526582,Population
2021-12-01,Secondary Care,palbociclib,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,6752.393617,DDD,1032661,Population
2021-12-01,Secondary Care,palbociclib,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,3702.9255319,DDD,1139794,Population
2021-12-01,Secondary Care,palbociclib,QNQ,E54000034,Frimley Health & Care STP,Y59,E40000005,South East,1507.9787234,DDD,746739,Population
2021-12-01,Secondary Care,palbociclib,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,8586.9680851,DDD,1711539,Population
2021-12-01,Secondary Care,palbociclib,QOC,E54000011,Shropshire and Telford and Wrekin STP,Y60,E40000008,Midlands,4853.4574468,DDD,506737,Population
